sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
164,5.33,0.328,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,64.39679727,-6.134615545,186.7518192,197.6381112,-0.0140725797,0.002135164134,-0.007611404799,0.01614093889,,,,
164,5.33,0.328,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.42499174,-19.92109374,253.8089675,261.8947719,-0.005031968801,0.005641766321,-0.002204143166,0.007874546611,,,,
164,5.33,0.328,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.51523735,-0.2705017025,0.7700893523,1.721090645,,,,
165,5.332,0.33,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.159732114,0.4951838347,0.8763651829,2.382785297,,,,
165,5.332,0.33,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,64.55635123,-8.114148207,191.3647847,202.1233353,-0.01394849187,0.002154891607,-0.007422571441,0.01594674105,,,,
165,5.332,0.33,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.94066098,-19.6542047,246.8269327,256.4973188,-0.00532979448,0.005702437345,-0.002123876443,0.008089212076,,,,
165,5.332,0.33,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.581815888,-0.2987786656,0.7499332921,1.775896995,,,,
166,5.334,0.332,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.171703314,0.5044795747,0.8618797565,2.390320405,,,,
166,5.334,0.332,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,64.40588985,-8.275697452,191.7466161,202.4434998,-0.01372683179,0.002367652623,-0.006597845093,0.01541308697,,,,
166,5.334,0.332,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.95073347,-19.62169332,247.0797198,256.7407243,-0.006446611464,0.005707930165,-0.00153091692,0.008745454405,,,,
166,5.334,0.332,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.694033694,-0.3099984842,0.7708451975,1.886809883,,,,
167,5.336,0.334,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.168627341,0.5133283139,0.8357040437,2.380094904,,,,
167,5.336,0.334,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,64.26156623,-8.415268338,192.0915083,202.7301487,-0.01347066543,0.002482113718,-0.005940446301,0.01493012451,,,,
167,5.336,0.334,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.90235277,-19.6917152,247.4923855,257.1306465,-0.007199442047,0.005728003127,-0.001194063604,0.009277271878,,,,
167,5.336,0.334,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.771884452,-0.323579588,0.7650411164,1.956927737,,,,
168,5.338,0.336,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.154683445,0.5208592437,0.8017858599,2.357289899,,,,
168,5.338,0.336,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,64.11973267,-8.53593763,192.4062245,202.9885651,-0.01320029225,0.002541811687,-0.005431877746,0.0144987523,,,,
168,5.338,0.336,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.81468369,-19.843182,248.0535874,257.6597292,-0.007730565677,0.005773846835,-0.001034182213,0.009704044817,,,,
168,5.338,0.336,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.823985481,-0.3378530584,0.7402663305,1.997263619,,,,
169,5.34,0.338,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.13303191,0.5265230507,0.7631328126,2.325816705,,,,
169,5.34,0.338,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,63.97942672,-8.647657433,192.6099842,203.142204,-0.01292628097,0.002572488748,-0.005052273318,0.0141149532,,,,
169,5.34,0.338,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.70033694,-20.0562588,248.7560939,258.3230201,-0.008127679689,0.005846394754,-0.0009961812993,0.01006140576,,,,
169,5.34,0.338,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.85692511,-0.3516311413,0.7024141838,2.016234363,,,,
170,5.342,0.34,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.1060446,0.5300179484,0.7220119052,2.288589975,,,,
170,5.342,0.34,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,63.90863624,-10.31672128,192.2442359,202.8511641,-0.01265419956,0.00259006337,-0.004774194131,0.01377062542,,,,
170,5.342,0.34,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,69.29882247,-19.46813591,242.0203932,252.4979323,-0.008441925468,0.005942465767,-0.00103945526,0.01037590826,,,,
170,5.342,0.34,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.875712012,-0.3640989199,0.655956408,2.02018375,,,,
171,5.344,0.342,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.114443365,0.5287180613,0.715514,2.293986446,,,,
171,5.344,0.342,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,62.61498176,-9.941292551,191.8386715,202.043414,-0.01238325234,0.002860687615,-0.004542738512,0.01349684946,,,,
171,5.344,0.342,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,69.23197568,-19.52613812,243.0130163,253.435717,-0.009171021923,0.005942769512,-0.0005958206128,0.01094436635,,,,
171,5.344,0.342,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.932892883,-0.3675725138,0.6457027266,2.070776777,,,,
172,5.346,0.344,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.110967337,0.5270061688,0.6991299549,2.285323017,,,,
172,5.346,0.344,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,62.50497102,-9.928678857,192.0284614,202.1889712,-0.01202754627,0.002828149892,-0.003551344659,0.01285582942,,,,
172,5.346,0.344,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,69.12619917,-19.68396154,244.1614549,254.520541,-0.009699294968,0.005979318387,-0.0004468352043,0.01140299228,,,,
172,5.346,0.344,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.969643404,-0.3717269259,0.6201436227,2.098154942,,,,
173,5.348,0.346,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.098719766,0.5242128074,0.6760218869,2.266369193,,,,
173,5.348,0.346,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,62.37965228,-9.912329381,192.2123907,202.3241915,-0.01170290534,0.002790671712,-0.002911266636,0.01237825979,,,,
173,5.348,0.346,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,68.99164821,-19.90524896,245.4585692,255.7459201,-0.01010244776,0.006051407079,-0.0004855246828,0.01178620858,,,,
173,5.348,0.346,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.991121114,-0.3756021866,0.5840866411,2.108743109,,,,
174,5.35,0.348,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.080081315,0.5200063984,0.6486140692,2.240054718,,,,
174,5.35,0.348,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,62.24050775,-9.889612591,192.391902,202.4508069,-0.01139975574,0.002754688928,-0.002523306701,0.01199624186,,,,
174,5.35,0.348,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,68.84861826,-20.19165577,246.9813391,257.1917904,-0.01042474027,0.006151686879,-0.0006385203646,0.01212131055,,,,
174,5.35,0.348,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.001263998,-0.3785497966,0.5411888443,2.107425658,,,,
175,5.352,0.35,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.056864742,0.5142163131,0.6187475266,2.208610307,,,,
175,5.352,0.35,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,57.61543431,-10.51144974,194.6528292,203.272607,-0.01111233728,0.002722803039,-0.002314521326,0.01167281908,,,,
175,5.352,0.35,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,69.13725251,-19.73312289,243.1582278,253.5651387,-0.01069228199,0.006275296936,-0.0008610056049,0.01242761347,,,,
175,5.352,0.35,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.003062372,-0.3801358246,0.4942156451,2.097858721,,,,
176,5.354,0.352,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.059771327,0.5061500422,0.617798157,2.209189976,,,,
176,5.354,0.352,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,57.33211112,-10.46668418,194.9480348,203.4729926,-0.01015251227,0.002793776292,-0.002386848081,0.01079702437,,,,
176,5.354,0.352,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,69.01139116,-19.89959159,244.8390108,255.1562405,-0.01104285191,0.006312378625,-0.0007228790919,0.012740222,,,,
176,5.354,0.352,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.038157614,-0.3772490526,0.4816500358,2.128001425,,,,
177,5.356,0.354,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.053176493,0.497851434,0.6081828151,2.19847131,,,,
177,5.356,0.354,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,57.08922028,-10.41043457,195.1993255,203.6426598,-0.009467800766,0.002819433547,-0.002467544016,0.01018220165,,,,
177,5.356,0.354,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,68.86738209,-20.1331664,246.6475507,256.8717092,-0.01132788854,0.006384614175,-0.0007743156649,0.01302627812,,,,
177,5.356,0.354,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.058678206,-0.3746748577,0.4580365922,2.142039851,,,,
178,5.358,0.356,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.039458737,0.4889247298,0.592513215,2.17933734,,,,
178,5.358,0.356,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,56.86934036,-10.34642846,195.4228238,203.7921748,-0.008951408682,0.002818895194,-0.002552389823,0.009725666111,,,,
178,5.358,0.356,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,68.71265005,-20.42203418,248.5751938,258.7046863,-0.011566085,0.006485026123,-0.0009384706805,0.01329325443,,,,
178,5.358,0.356,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.068204615,-0.371772952,0.4268947172,2.144277165,,,,
179,5.36,0.358,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,2.020460517,0.479131379,0.5728084965,2.154051335,,,,
179,5.36,0.358,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,56.66136458,-10.27697032,195.6287417,203.9282495,-0.008535510419,0.002803576578,-0.002635875713,0.009362842545,,,,
179,5.36,0.358,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,68.55252478,-20.75652884,250.6142321,260.6487588,-0.01176790405,0.006607150626,-0.001162506816,0.01354582693,,,,
179,5.36,0.358,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.069485177,-0.3681069541,0.3909101201,2.138008969,,,,
180,5.362,0.36,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.997600907,0.4683503294,0.5506152299,2.124367799,,,,
180,5.362,0.36,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,48.18768091,-11.08515418,200.7466749,206.7466099,-0.008178835803,0.002780256447,-0.002715130992,0.009055115532,,,,
180,5.362,0.36,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,67.27472266,-20.88663918,251.6007772,261.2758908,-0.01193900905,0.006745476776,-0.001410941265,0.01378521488,,,,
180,5.362,0.36,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.064618868,-0.363395773,0.3521145639,2.125721577,,,,
181,5.364,0.362,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.982551981,0.4577475264,0.537659075,2.104548036,,,,
181,5.364,0.362,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,47.77476998,-10.99560134,201.1402179,207.0283052,-0.0065790254,0.002879465543,-0.003161785689,0.007846769129,,,,
181,5.364,0.362,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,67.11941782,-21.12808232,253.8040787,263.3779081,-0.01194965658,0.006863159773,-0.001578032541,0.01387038,,,,
181,5.364,0.362,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.08450605,-0.3550506527,0.3430683489,2.142177007,,,,
182,5.366,0.364,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.963091376,0.446418878,0.5212771511,2.07960271,,,,
182,5.366,0.364,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,47.44975667,-10.89187459,201.4632961,207.2620854,-0.005506295725,0.002913684504,-0.003427230424,0.007110186944,,,,
182,5.366,0.364,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.97291816,-21.4245584,256.0835176,265.5619541,-0.01199532115,0.006983225573,-0.001769964781,0.01399235306,,,,
182,5.366,0.364,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.093289442,-0.3470205773,0.3251003592,2.146619252,,,,
183,5.368,0.366,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.940350389,0.4342793127,0.5027350861,2.050926796,,,,
183,5.368,0.366,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,47.17822294,-10.780552,201.7439263,207.4671464,-0.004754875042,0.002908160724,-0.003570190822,0.006619100994,,,,
183,5.368,0.366,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.83470529,-21.76674151,258.4369204,267.8251495,-0.01205439671,0.007109704662,-0.001966543604,0.01413236265,,,,
183,5.368,0.366,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.093621316,-0.338834435,0.300987916,2.142114076,,,,
184,5.37,0.368,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.915203338,0.4213127785,0.4829942524,2.019601874,,,,
184,5.37,0.368,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,46.93825515,-10.66567829,201.9996285,207.6554994,-0.004197670541,0.002878911712,-0.003631617547,0.006252776713,,,,
184,5.37,0.368,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,66.70471356,-22.14695721,260.8606914,270.1634817,-0.01211329844,0.007243569093,-0.002155043779,0.01427744746,,,,
184,5.37,0.368,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.087551182,-0.3301709806,0.2728607936,2.131041019,,,,
185,5.372,0.37,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.888322419,0.407552666,0.4627738093,1.986459245,,,,
185,5.372,0.37,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,36.30588948,-9.162371638,211.711535,214.9973039,-0.003758810557,0.002836107408,-0.003643071452,0.005953497429,,,,
185,5.372,0.37,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,64.12092427,-22.3991226,263.8119706,272.4150684,-0.01216424661,0.007384090616,-0.002328653256,0.01441930358,,,,
185,5.372,0.37,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.076655346,-0.3208231374,0.2423373166,2.115219205,,,,
186,5.374,0.372,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.86009826,0.3942116607,0.4412173208,1.951932657,,,,
186,5.374,0.372,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,35.81375211,-9.032654297,212.2129051,215.4031819,-0.001774121118,0.00257254518,-0.004354995046,0.005360175025,,,,
186,5.374,0.372,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,63.98278748,-22.74811944,266.3048548,274.8263992,-0.01185797692,0.007505740501,-0.002518273483,0.01425796123,,,,
186,5.374,0.372,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.076005301,-0.3093771717,0.2298177373,2.111475417,,,,
187,5.376,0.374,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.831246749,0.380053296,0.4205703177,1.916972758,,,,
187,5.376,0.374,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,35.4406549,-8.905418438,212.6247673,215.742064,-0.0004743809476,0.002389713937,-0.004706758318,0.005299938099,,,,
187,5.376,0.374,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,63.87101768,-23.13371946,268.827999,277.2781436,-0.0116781407,0.007629438592,-0.00266984046,0.01420265298,,,,
187,5.376,0.374,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.06843031,-0.2979252049,0.2116638009,2.100467791,,,,
188,5.378,0.376,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.801988181,0.3651982521,0.4009703282,1.881836436,,,,
188,5.378,0.376,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,35.14222938,-8.780391628,212.9830319,216.0413003,0.00040581241,0.002253156988,-0.004824949373,0.00534055583,,,,
188,5.378,0.376,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,63.779484,-23.54916836,271.3840164,279.7707459,-0.01156882178,0.007756412093,-0.002791131015,0.01420527994,,,,
188,5.378,0.376,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.055597217,-0.2862126079,0.1897164683,2.084080112,,,,
189,5.38,0.378,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.772487141,0.3497717313,0.3824879297,1.846712741,,,,
189,5.38,0.378,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,34.8898335,-8.657732486,213.3104613,216.3183065,0.001030499027,0.002143591291,-0.004798015781,0.005355172015,,,,
189,5.38,0.378,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,63.70440935,-23.98912988,273.9724546,282.302384,-0.01149552905,0.007886806671,-0.002888109931,0.01423692687,,,,
189,5.38,0.378,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.038796113,-0.2740745737,0.1653849132,2.063772912,,,,
190,5.382,0.38,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.742866081,0.3338991176,0.3651437451,1.811739703,,,,
190,5.382,0.38,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,25.35182531,-6.686790249,224.4765261,226.0025198,0.001497959565,0.002050371854,-0.004690353872,0.00533360357,,,,
190,5.382,0.38,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.43103457,-24.60022787,278.3949474,286.1515157,-0.0114381185,0.00801986664,-0.002966337792,0.01428103553,,,,
190,5.382,0.38,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.019021101,-0.2614138617,0.1397357216,2.040663982,,,,
191,5.384,0.382,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.700999976,0.3194764602,0.3322016376,1.762334831,,,,
191,5.384,0.382,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,24.88444032,-6.538053108,225.0071209,226.473367,0.003318934222,0.001695059538,-0.00537557731,0.006541053632,,,,
191,5.384,0.382,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.34729123,-25.01670475,281.0051036,288.7095321,-0.01107077894,0.008169607064,-0.003159013617,0.01411679825,,,,
191,5.384,0.382,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,2.005913105,-0.2463949854,0.1299275645,2.025161487,,,,
192,5.386,0.384,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.662268635,0.3039911252,0.3052348877,1.717182563,,,,
192,5.386,0.384,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,24.53248209,-6.39983825,225.4537847,226.8748766,0.004507253156,0.001456819216,-0.00565208709,0.007374533322,,,,
192,5.386,0.384,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.29439054,-25.45443881,283.6109781,291.2732698,-0.01082624735,0.008304151557,-0.003278059918,0.01403254224,,,,
192,5.386,0.384,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.987903101,-0.2314826095,0.1154314166,2.004661405,,,,
193,5.388,0.386,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.626032729,0.2877743353,0.2831141632,1.675395515,,,,
193,5.388,0.386,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,24.25431566,-6.269258065,225.8513378,227.2364456,0.005304558129,0.001287136959,-0.005674334977,0.007873571992,,,,
193,5.388,0.386,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.26530774,-25.90928031,286.2161945,293.8442423,-0.01065175233,0.008430080301,-0.003348329655,0.01399061804,,,,
193,5.388,0.386,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.966217886,-0.2165051525,0.09772402959,1.980514388,,,,
194,5.39,0.388,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.591781391,0.2711009648,0.2649005559,1.636287271,,,,
194,5.39,0.388,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,24.02255258,-6.14483729,226.2221415,227.5770186,0.005862196874,0.001157993658,-0.005547601968,0.008153661086,,,,
194,5.39,0.388,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,61.25552782,-26.37789856,288.8214172,296.4217338,-0.01051490806,0.008551037839,-0.003387192686,0.01396984659,,,,
194,5.39,0.388,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.941810784,-0.2013532704,0.07794353901,1.953777739,,,,
195,5.392,0.39,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.559108543,0.2541989157,0.2498166312,1.599326386,,,,
195,5.392,0.39,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,14.83618712,-4.181426643,237.7761062,238.2752053,0.006271542437,0.001053325874,-0.005345910905,0.008307857927,,,,
195,5.392,0.39,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,59.44947197,-27.00703467,293.9505066,301.1154596,-0.0103967901,0.008668619201,-0.003407336478,0.01395880171,,,,
195,5.392,0.39,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.915419318,-0.1859641747,0.05695782304,1.925268301,,,,
196,5.394,0.392,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.51258545,0.2395673476,0.2156790343,1.546552522,,,,
196,5.394,0.392,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,14.41371734,-4.036589691,238.3282356,238.7978165,0.007964705558,0.0006934255242,-0.005956748885,0.009969966442,,,,
196,5.394,0.392,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,59.43956349,-27.47425214,296.4970858,303.6419242,-0.01002173172,0.008803279534,-0.003593247185,0.01381463943,,,,
196,5.394,0.392,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.885794974,-0.1697622389,0.03469874835,1.893738605,,,,
197,5.396,0.394,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.470788804,0.2238732276,0.1897824833,1.499785424,,,,
197,5.396,0.394,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,14.10108664,-3.902275994,238.8043008,239.2520898,0.009055567724,0.0004551191315,-0.006164916744,0.01096433485,,,,
197,5.396,0.394,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,59.46012179,-27.94580745,299.014906,306.1476576,-0.009753302305,0.008922765861,-0.003688707493,0.01372403801,,,,
197,5.396,0.394,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.85546736,-0.153254008,0.01277399835,1.861829501,,,,
198,5.398,0.396,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.432716951,0.2075474468,0.1703321889,1.457658005,,,,
198,5.398,0.396,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,13.8591906,-3.775812287,239.2383085,239.6691515,0.009772463795,0.000287834088,-0.00612956994,0.01153930348,,,,
198,5.398,0.396,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,59.50439529,-28.42030622,301.5072717,308.6342848,-0.009546730823,0.009031224064,-0.003728037119,0.01366021004,,,,
198,5.398,0.396,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.824710936,-0.1364782251,-0.008552293574,1.829827709,,,,
199,5.4,0.398,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.397575616,0.1909326638,0.1558682859,1.419143335,,,,
199,5.4,0.398,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,13.66176706,-3.652930932,239.6527448,240.0696271,0.01026090998,0.0001621257833,-0.005955800175,0.01186524817,,,,
199,5.4,0.398,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,59.56789572,-28.89555175,303.9747035,311.101121,-0.009374361593,0.009131447701,-0.003734446375,0.01360911761,,,,
199,5.4,0.398,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.793731522,-0.1194798071,-0.02910418287,1.797941948,,,,
200,5.402,0.4,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.364739586,0.1742871336,0.145211481,1.383465401,,,,
200,5.402,0.4,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,4.928764802,-1.665937723,253.0213075,253.0747915,0.01060805969,6.048873452e-05,-0.00571704925,0.01205069464,,,,
200,5.402,0.4,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,57.79230435,-29.1730431,306.9059459,313.6594914,-0.009220177862,0.009224872707,-0.003724032337,0.01356386277,,,,
200,5.402,0.4,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,1.762686853,-0.102400263,-0.04878031718,1.766332436,,,,
201,5.404,0.402,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,1.314543658,0.1597104651,0.1078483208,1.328594641,,,,
201,5.404,0.402,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,1,0,4.546449671,-1.527199789,253.5881724,253.6335225,0.0121762066,-0.0002904347647,-0.006416415899,0.01376643573,,,,
201,5.404,0.402,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,1,0,57.86160452,-29.65609036,309.2911389,316.0513527,-0.008824732777,0.009291011466,-0.003740284449,0.01334872767,,,,
